id,host_id,host_name,neighbourhood_group,neighbourhood,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,rating
182649,876054,Obed,Brooklynn,Williamsburg,Privaate room,70,2,227,43634,2.4,1,37,0.097221957
185266,889106,Lisa,Brooklynn,Williamsburg,Privaate room,75,4,80,43652,1.55,1,0,0.462397318
187488,871727,Village,Manhattan,West Village,Privaate room,100,30,5,43437,0.07,1,359,0.083567807
187566,279078,Andrew & Markus,Brooklynn,Bedford-Stuyvesant,Entire home/apt,99,2,187,43626,1.97,2,287,0.223209809
187986,904833,Daniel,Manhattan,Chelsea,Entire home/apt,250,1,2,42244,0.02,1,0,0.724726668
188146,906200,Mariana,Brooklynn,Williamsburg,Entire home/apt,350,6,1,42370,0.02,1,233,0.128743503
188661,909146,Mj,Brooklynn,Prospect Heights,Entire home/apt,170,3,67,43393,0.7,1,129,0.277865759
188674,909234,Leslie,Manhattan,East Village,Entire home/apt,165,1,63,43112,0.68,1,0,0.726385445
189135,179020,Michael,Manhattan,Hell's Kitchen,Privaate room,99,1,89,43647,1,1,353,0.333942668
189181,912541,David,Manhattan,Chelsea,Privaate room,255,4,1,41749,0.02,1,365,0.203072543
189732,489400,O'Dell,Brooklynn,East New York,Entire home/apt,169,3,177,43645,1.86,1,297,0.833488759
189787,915640,Sundiata,Brooklynn,Crown Heights,Entire home/apt,99,4,90,43646,0.94,1,56,0.752080531
190267,918866,Marina,Manhattan,Upper East Side,Entire home/apt,169,7,39,43653,0.41,1,44,0.434953037
190542,920542,Farrah,Brooklynn,Bedford-Stuyvesant,Entire home/apt,160,3,42,43603,0.44,1,355,0.643560851
190968,922922,Karen,Brooklynn,Prospect Heights,Entire home/apt,215,3,33,43593,0.35,1,156,0.271274468
190974,874471,Alan,Brooklynn,Park Slope,Entire home/apt,130,3,179,43614,2.02,1,273,0.588569897
191075,923915,Matthew,Manhattan,East Village,Privaate room,110,3,81,43552,0.85,2,274,0.592800101
193105,936114,Marcela,Manhattan,Hell's Kitchen,Privaate room,150,28,43,43645,0.45,2,258,0.425796913
193333,302936,Melody,Brooklynn,Williamsburg,Privaate room,65,30,52,43404,0.54,1,276,0.368829181
193393,938056,Mike,Queens,Sunnyside,Privaate room,75,2,160,43641,1.68,1,65,0.248007764
193853,48599,Anastasia,Manhattan,Chelsea,Entire home/apt,149,6,23,43241,0.27,2,0,0.883358982
194154,936830,Elina,Manhattan,upper West Side,Privaate room,89,6,35,42904,0.37,1,180,0.372346546
195123,940724,Susan,Manhattan,Washington Heights,Privaate room,50,1,225,43628,2.35,1,343,0.505760165
195233,949221,Dennis,Brooklynn,Prospect-Lefferts Gardens,Privaate room,43,1,401,43650,6.62,2,43,0.209834379
195240,949221,Dennis,Brooklynn,Prospect-Lefferts Gardens,Privaate room,42,1,72,43633,0.84,2,96,0.606306741
195578,304493,Erika,Brooklynn,Williamsburg,Privaate room,85,1,46,43464,0.97,1,59,0.120546988
195971,953279,Tim,Brooklynn,Bedford-Stuyvesant,Entire home/apt,139,3,83,43639,1.19,1,255,0.451944503
195989,611716,Elizabeth,Brooklynn,Park Slope,Privaate room,105,1,211,43631,2.21,2,252,0.278196013
196010,953565,Vanessa,Brooklynn,Park Slope,Entire home/apt,265,5,15,42169,0.16,1,0,0.691255711
197155,960836,Vlad,Manhattan,Hell's Kitchen,Entire home/apt,149,1,122,43639,1.29,1,20,0.846293224
197753,964482,Colin,Manhattan,Harlem,Privaate room,68,2,295,43628,3.9,2,188,0.456746242
197942,289135,Toni,Brooklynn,Bedford-Stuyvesant,Entire home/apt,99,3,207,43653,2.18,1,304,0.486444651
199195,971075,Jabari,Manhattan,Harlem,Privaate room,75,3,50,43554,0.65,2,38,0.747122253
199312,973438,Susanne,Brooklynn,Williamsburg,Privaate room,100,2,273,43640,2.85,1,254,0.013110837
200645,933378,Edo,Manhattan,Upper East Side,Shared room,90,1,0,,,1,0,0.714453961
200955,568325,Simone,Manhattan,East Village,Entire home/apt,160,30,25,43220,0.26,1,46,0.472358923
201992,988350,Andrea,Brooklynn,Park Slope,Entire home/apt,190,4,105,43596,1.62,1,328,0.154023128
202273,918087,Kestrel,Brooklynn,Bedford-Stuyvesant,Privaate room,67,4,72,42730,0.76,3,0,0.508425912
203901,1000477,Elizabeth,Manhattan,Upper East Side,Entire home/apt,190,1,8,42631,0.08,1,0,0.627481185
204065,51038,Erica,Brooklynn,Clinton Hill,Entire home/apt,248,2,58,43620,0.61,6,199,0.016835569
204833,903686,Melanie,Brooklynn,Williamsburg,Privaate room,100,6,8,42264,0.09,1,249,0.997700871
204959,464506,Ange,Manhattan,Chinatown,Privaate room,95,3,172,43648,1.84,2,64,0.800405337
205043,1007558,Welcome To My Place,Manhattan,Theater District,Privaate room,150,1,330,43636,7.14,1,111,0.512708995
205485,1010242,Zora & Chris,Brooklynn,Bedford-Stuyvesant,Entire home/apt,145,3,123,43627,1.29,1,287,0.408192871
205735,1011426,Danielle,Brooklynn,Bushwick,Privaate room,41,2,55,43585,0.59,1,286,0.574175989
205867,1012691,Tiffaney,Brooklynn,Williamsburg,Entire home/apt,120,4,87,43649,0.99,1,263,0.812564142
206071,12221,Lori,Bronx,Concourse Village,Privaate room,50,3,258,43641,2.7,2,276,0.710487954
206316,1014639,Brett,Brooklynn,Fort Greene,Entire home/apt,157,2,4,43339,0.18,1,0,0.237242613
206772,1017473,Evan,Brooklynn,Williamsburg,Entire home/apt,195,14,31,43611,0.33,1,263,0.743487249
206957,1018472,Angus,Brooklynn,Sheepshead Bay,Entire home/apt,70,4,128,42689,1.34,2,90,0.501236342
208148,1024355,Martina,Brooklynn,Williamsburg,Entire home/apt,185,3,14,42247,0.15,1,0,0.92868558
208889,1029021,Jameelah,Brooklynn,Bedford-Stuyvesant,Entire home/apt,145,3,30,43640,0.32,3,11,0.548539767
209310,1031148,Iulia,Queens,Sunnyside,Privaate room,50,28,258,43613,2.9,1,287,0.477020004
211078,306739,Maya,Brooklynn,Greenpoint,Entire home/apt,185,3,228,43215,2.39,3,1,0.029410136
211974,272730,Goldi,Manhattan,East Village,Entire home/apt,250,1,60,43647,0.65,1,0,0.796382346
212109,666271,Susan,Manhattan,West Village,Privaate room,80,90,9,43646,0.2,1,338,0.445281646
212178,1094178,Jeremy,Manhattan,Theater District,Entire home/apt,230,2,179,43635,1.88,1,44,0.717013441
212544,1096084,Daniel,Brooklynn,Gowanus,Entire home/apt,100,7,9,42544,0.1,1,0,0.012226566
213272,293130,Meli,Brooklynn,Bushwick,Privaate room,40,1,1,43576,0.37,1,5,0.426521754
213330,800223,Nader,Manhattan,Lower East Side,Privaate room,200,30,25,43341,0.49,1,0,0.780260799
214917,1109658,Carmel,Staten Island,Emerson Hill,Privaate room,80,2,2,43139,0.05,1,158,0.87497929
215560,1112560,Mary,Brooklynn,Bedford-Stuyvesant,Privaate room,79,3,152,43641,1.6,3,192,0.232352164
215784,864735,Jason,Queens,Long Island City,Entire home/apt,95,30,24,43555,0.25,8,358,0.482362333
215907,1114587,Keenan & Emily,Manhattan,upper West Side,Entire home/apt,300,2,45,43577,0.47,3,31,0.109011113
217580,1121193,Samuel,Brooklynn,Fort Hamilton,Entire home/apt,100,30,7,43418,0.08,1,241,0.24169748
218358,1129218,Orlando,Manhattan,Harlem,Privaate room,80,7,19,43619,0.35,1,285,0.014231283
219066,447754,Yana,Brooklynn,Bensonhurst,Entire home/apt,110,1,24,43484,0.26,1,183,0.685052964
219482,759583,Pepe,Brooklynn,Clinton Hill,Entire home/apt,172,4,8,43022,0.09,2,189,0.605912243
219793,1138692,Keera (Jena),Manhattan,Lower East Side,Entire home/apt,199,1,29,42158,0.31,2,162,0.884834406
219818,1138692,Keera (Jena),Manhattan,Lower East Side,Entire home/apt,199,1,14,42205,0.15,2,158,0.976870038
219922,1139574,Carmel,Manhattan,Harlem,Privaate room,100,1,33,43610,0.38,1,84,0.722012662
220351,921500,Boubacar And Pattee,Manhattan,Harlem,Privaate room,55,4,99,43524,1.04,1,260,0.511779041
220563,918087,Kestrel,Brooklynn,Bedford-Stuyvesant,Privaate room,75,3,59,42740,0.62,3,0,0.36120309
220946,1144415,Lisa,Manhattan,East Village,Entire home/apt,146,3,142,43632,1.5,1,166,0.119668327
221043,846050,Eziah,Manhattan,NoHo,Privaate room,250,2,0,,,1,0,0.553041317
221097,1146744,Deborah,Brooklynn,Greenpoint,Entire home/apt,116,29,22,43539,0.23,1,335,0.730520626
221618,4887492,Gershwyn,Manhattan,Tribeca,Privaate room,150,3,82,43606,0.87,2,90,0.425142359
222054,22486,Lisel,Brooklynn,Park Slope,Privaate room,120,2,23,43358,0.24,6,342,0.479212313
222304,1153993,Anton,Manhattan,Chelsea,Entire home/apt,199,4,32,43593,0.34,1,28,0.426386125
223930,1164642,Rosalynn,Brooklynn,Prospect Heights,Entire home/apt,150,5,24,43639,0.25,1,363,0.682747415
224004,1165231,Deirdre,Manhattan,Harlem,Privaate room,69,1,59,43399,0.63,2,86,0.094910685
224006,1165231,Deirdre,Manhattan,Harlem,Privaate room,300,55,6,42006,0.08,2,83,0.523601834
224510,991380,Stefania,Brooklynn,Boerum Hill,Entire home/apt,230,4,18,43286,0.21,1,0,0.23730313
225297,1173599,Gaya,Manhattan,Midtown,Entire home/apt,125,4,3,43460,0.03,1,0,0.556911476
225306,1112560,Mary,Brooklynn,Bedford-Stuyvesant,Privaate room,79,3,115,43651,1.21,3,264,0.438710701
225887,663879,Christopher,Brooklynn,Fort Greene,Privaate room,130,3,154,43635,1.63,2,305,0.678299072
225926,1177497,Jessica,Brooklynn,Clinton Hill,Privaate room,239,1,164,43647,1.73,11,356,0.903203797
225976,1177947,Marina,Staten Island,Shore Acres,Entire home/apt,75,6,76,43629,0.8,1,278,0.497569226
226021,815977,Ryan,Brooklynn,Williamsburg,Entire home/apt,220,3,116,43646,1.23,2,135,0.678582767
227715,209460,Marylyn,Brooklynn,Bedford-Stuyvesant,Entire home/apt,80,3,234,43646,2.47,4,308,0.915954859
227735,1187935,Daniel,Manhattan,East Village,Entire home/apt,288,2,120,43640,1.27,1,229,0.706043514
228317,1191142,Lady Jay,Brooklynn,Bedford-Stuyvesant,Entire home/apt,135,4,82,43603,0.87,1,273,0.500476674
228496,1192424,Gordon,Manhattan,West Village,Entire home/apt,225,3,13,43611,0.15,1,83,0.529561248
228517,1192610,Raven,Manhattan,Chinatown,Privaate room,110,30,59,43640,0.64,1,281,0.040501497
228925,1194377,Marceline,Brooklynn,Bedford-Stuyvesant,Entire home/apt,100,7,63,43642,1.87,1,321,0.508224243
228979,1190088,Tim,Manhattan,Hell's Kitchen,Privaate room,130,2,52,43326,0.55,1,303,0.238819725
229367,1097545,Carol,Manhattan,East Village,Privaate room,89,1,278,43649,2.95,3,192,0.558270272
229874,507304,Derrick,Brooklynn,Sunset Park,Entire home/apt,200,5,1,40910,0.01,1,0,0.995446332
230321,1203500,Civan,Brooklynn,Bedford-Stuyvesant,Entire home/apt,80,2,35,43625,0.4,1,36,0.207142031
230854,12221,Lori,Bronx,Concourse,Privaate room,50,5,235,43645,2.49,2,271,0.71367605
230877,292204,Blanca,Manhattan,East Harlem,Entire home/apt,135,28,115,43646,1.21,2,341,0.103129918
230956,1207399,Mark,Manhattan,East Village,Privaate room,90,1,109,42279,1.15,1,333,0.935443597
231414,1184442,Roberto,Manhattan,SoHo,Privaate room,270,5,1,41464,0.01,1,210,0.064295776
232612,1217241,Dee,Brooklynn,Bedford-Stuyvesant,Entire home/apt,110,3,305,43643,3.24,1,231,0.134100171
232618,763420,Selma,Manhattan,East Harlem,Entire home/apt,145,1,102,43634,1.52,1,308,0.666067986
233189,1220414,Michael,Manhattan,Hell's Kitchen,Entire home/apt,179,30,83,43616,0.88,1,292,0.477315961
233638,1012895,Melody,Queens,Ridgewood,Privaate room,55,1,19,43312,0.25,1,311,0.18474591
233662,1223568,Tiffany,Manhattan,Midtown,Privaate room,110,2,61,43603,0.65,1,264,0.064310155
234184,902054,William,Manhattan,Harlem,Entire home/apt,325,5,89,43646,0.94,1,153,0.71300786
234870,1229984,John,Queens,Long Island City,Privaate room,75,30,65,42947,0.74,3,219,0.028272625
235552,1234405,Bertie,Brooklynn,South Slope,Entire home/apt,300,1,40,43632,0.44,1,0,0.616295755
235651,83257,Olan,Manhattan,West Village,Privaate room,130,30,80,43581,0.86,2,332,0.595341141
235951,1236070,Dan,Manhattan,Midtown,Entire home/apt,190,30,136,43635,1.45,1,120,0.296215331
235960,1236817,Blue,Manhattan,Lower East Side,Entire home/apt,200,3,100,43248,1.06,1,191,0.596376346
236671,1240820,Triny,Brooklynn,Williamsburg,Entire home/apt,180,2,125,43652,1.36,3,248,0.411673547
236788,4166168,Nick And No̩mie,Brooklynn,DUMBO,Entire home/apt,350,5,40,43569,0.5,1,67,0.402566284
236806,1151987,Juvie,Manhattan,East Village,Entire home/apt,160,4,0,,,1,0,0.817034864
237127,1146958,Liz,Manhattan,Kips Bay,Entire home/apt,195,30,139,43583,1.59,4,325,0.96014224
237210,1243192,Jacqueline,Manhattan,Greenwich Village,Entire home/apt,241,30,0,,,1,249,0.884045091
239055,65064,Ashley & Nir,Manhattan,Chinatown,Entire home/apt,300,7,2,41918,0.03,1,0,0.642953428
239733,1256874,Nancy,Queens,Ditmars Steinway,Entire home/apt,75,28,49,43642,0.53,1,313,0.008018994
239766,1257309,Austin,Manhattan,Lower East Side,Entire home/apt,100,5,8,43238,0.11,1,0,0.730855679
239826,1257760,Jay,Manhattan,Gramercy,Entire home/apt,399,1,0,,,1,12,0.407750948
239883,136962,Li,Brooklynn,Fort Greene,Privaate room,85,5,124,43610,1.32,1,69,0.091564883
239899,1258363,Todd,Brooklynn,Prospect-Lefferts Gardens,Entire home/apt,80,21,5,43453,0.12,1,0,0.88763399
240800,1263176,Joseph,Brooklynn,Prospect Heights,Privaate room,55,1,147,43646,1.57,1,293,0.498239633
241140,1177497,Jessica,Brooklynn,Clinton Hill,Privaate room,438,1,43,43569,0.46,11,363,0.45970154
241159,1264655,Ruari,Brooklynn,Bedford-Stuyvesant,Entire home/apt,110,6,8,43468,0.33,1,4,0.695175832
241862,1269455,Mike,Manhattan,West Village,Entire home/apt,200,2,37,43467,0.39,1,257,0.637129995
242532,1177497,Jessica,Brooklynn,Clinton Hill,Privaate room,279,1,120,43635,1.28,11,362,0.147253606
242643,1273825,Lauryn,Brooklynn,Williamsburg,Entire home/apt,137,1,24,43466,0.29,1,0,0.720381529
243229,1276497,Alon,Brooklynn,Bedford-Stuyvesant,Entire home/apt,280,3,5,42925,0.05,1,365,0.394828315
243708,288711,Andy,Brooklynn,Williamsburg,Entire home/apt,199,30,242,43556,2.59,1,102,0.677592009
245504,714200,Baron,Manhattan,Inwood,Privaate room,71,4,229,43637,2.45,1,26,0.360754719
245544,1260921,Victor,Bronx,Kingsbridge,Privaate room,42,2,108,43635,1.36,2,302,0.184472731
245574,1288460,Al-,Brooklynn,Bedford-Stuyvesant,Entire home/apt,180,2,181,43621,1.92,1,280,0.251406313
245607,825022,Jaidev,Manhattan,Chelsea,Entire home/apt,226,5,34,43647,0.39,1,302,0.45680805
246134,283604,Shelley,Brooklynn,Crown Heights,Privaate room,85,3,5,42645,0.05,1,281,0.540980178
246351,1292250,Jerry,Manhattan,Gramercy,Entire home/apt,135,1,5,42233,0.06,1,0,0.641032589
246916,3647,Rafael,Queens,Elmhurst,Entire home/apt,79,4,60,43641,0.64,2,297,0.410036448
246938,936630,Jens,Manhattan,Lower East Side,Entire home/apt,154,1,238,43639,2.59,1,246,0.971663699
248865,417504,The Box House Hotel,Brooklynn,Greenpoint,Entire home/apt,199,3,34,43577,0.37,28,60,0.100739116
248871,605463,West Village,Manhattan,West Village,Entire home/apt,700,3,131,43640,1.4,4,296,0.035896877
249414,1306587,Andy,Manhattan,West Village,Entire home/apt,246,4,6,42914,0.16,1,0,0.452976653
249618,1307773,Karina,Manhattan,Washington Heights,Privaate room,125,60,4,42188,0.06,1,364,0.680726864
249867,758441,Fred,Brooklynn,Bedford-Stuyvesant,Privaate room,100,1,7,43380,0.08,4,281,0.554271796
250259,1311398,Ben,Brooklynn,Williamsburg,Entire home/apt,295,5,125,43653,3.04,1,0,0.351082835
250311,945499,Kyle,Brooklynn,Crown Heights,Privaate room,150,3,0,,,1,0,0.902013256
250323,1311870,Christy,Manhattan,Chinatown,Entire home/apt,119,1,49,41976,0.58,1,0,0.709717643
250536,1313306,Yvette,Manhattan,Harlem,Privaate room,125,1,11,43003,0.12,2,365,0.341879728
250537,1313306,Yvette,Manhattan,Harlem,Entire home/apt,400,5,0,,,2,365,0.439834859
250801,1314834,Rhona,Manhattan,Greenwich Village,Entire home/apt,850,3,107,43608,1.15,1,249,0.583810416
251262,1278802,Anne,Brooklynn,Williamsburg,Privaate room,129,2,241,43645,2.6,1,303,0.502293186
251277,1317343,Carol,Manhattan,upper West Side,Privaate room,140,1,176,43645,1.89,1,300,0.474551863
252076,297769,Tunji,Manhattan,Chinatown,Privaate room,115,4,151,43632,1.63,2,323,0.08961175
252607,1325961,Chris,Manhattan,East Harlem,Entire home/apt,200,3,49,43321,0.53,2,0,0.529730201
253332,552343,Cynthia,Brooklynn,Sunset Park,Entire home/apt,96,120,13,43344,0.14,1,204,0.526644852
253466,417504,The Box House Hotel,Brooklynn,Greenpoint,Entire home/apt,199,3,33,43640,0.47,28,60,0.00856337
253471,417504,The Box House Hotel,Brooklynn,Greenpoint,Entire home/apt,199,3,24,43410,0.32,28,84,0.437632035
253475,417504,The Box House Hotel,Brooklynn,Greenpoint,Entire home/apt,199,3,59,43640,0.66,28,60,0.227368298
253548,1331493,Olia,Brooklynn,Brighton Beach,Privaate room,69,1,2,42180,0.04,1,303,0.865625908
253590,1331850,G,Manhattan,upper West Side,Entire home/apt,185,2,16,43644,0.23,1,261,0.426259601
253623,1332108,Cici,Manhattan,Harlem,Privaate room,81,2,72,43430,0.77,1,0,0.050727405
253800,417504,The Box House Hotel,Brooklynn,Greenpoint,Entire home/apt,199,3,24,43580,0.26,28,60,0.952604587
253803,417504,The Box House Hotel,Brooklynn,Greenpoint,Entire home/apt,199,3,23,43638,0.26,28,60,0.32649632
253806,417504,The Box House Hotel,Brooklynn,Greenpoint,Entire home/apt,199,3,43,43648,0.47,28,60,0.778065339
253811,417504,The Box House Hotel,Brooklynn,Greenpoint,Entire home/apt,199,3,30,43649,0.32,28,56,0.416402229
253815,417504,The Box House Hotel,Brooklynn,Greenpoint,Entire home/apt,199,3,39,43645,0.44,28,84,0.904312462
253828,417504,The Box House Hotel,Brooklynn,Greenpoint,Privaate room,349,3,8,43307,0.09,28,58,0.327351613
253839,417504,The Box House Hotel,Brooklynn,Greenpoint,Privaate room,249,3,3,42311,0.03,28,60,0.234863281
253842,417504,The Box House Hotel,Brooklynn,Greenpoint,Privaate room,299,3,6,43209,0.1,28,60,0.394955592
253846,417504,The Box House Hotel,Brooklynn,Greenpoint,Privaate room,179,3,4,42342,0.05,28,81,0.153315462
254131,1267021,Sharma,Queens,Jackson Heights,Privaate room,54,5,56,43652,0.66,3,365,0.247577434
254168,417504,The Box House Hotel,Brooklynn,Greenpoint,Privaate room,599,3,7,43420,0.08,28,60,0.347170338
254409,1336542,Stephanie,Brooklynn,Clinton Hill,Entire home/apt,110,1,2,41652,0.03,1,0,0.76897993
255024,1340007,Roger,Brooklynn,Bushwick,Entire home/apt,220,2,178,43640,2.69,1,297,0.932664
255476,1302029,Bree,Brooklynn,Williamsburg,Privaate room,89,30,30,43616,0.8,1,91,0.612441887
255601,1343630,Antonio,Brooklynn,Bedford-Stuyvesant,Entire home/apt,170,2,190,43639,2.04,1,315,0.353723168
255957,506779,Claudia,Manhattan,Nolita,Entire home/apt,495,7,25,43646,0.27,2,338,0.368280973
256078,1346437,Cristina,Queens,Sunnyside,Entire home/apt,80,10,81,43616,0.98,2,40,0.375852097
256328,1347034,Janine,Manhattan,Chelsea,Entire home/apt,760,2,7,43638,0.08,1,361,0.183435091
256369,1348494,Pamela,Brooklynn,Cobble Hill,Privaate room,98,4,216,43647,2.31,1,288,0.146598016
257097,315401,Jaime,Brooklynn,Bedford-Stuyvesant,Entire home/apt,125,30,31,43493,0.33,1,218,0.781149185
257568,1123923,Adolfo,Brooklynn,Cypress Hills,Privaate room,48,90,53,42959,0.57,2,1,0.852963816
257787,1356046,Daniel,Brooklynn,Williamsburg,Privaate room,64,3,247,43637,2.65,2,117,0.507625789
258284,1358312,S,Brooklynn,Clinton Hill,Entire home/apt,154,3,233,43565,2.5,1,0,0.531830553
258397,1354758,Annie,Brooklynn,Park Slope,Entire home/apt,139,3,135,43640,1.45,1,204,0.285114624
258686,1233267,Kim,Queens,St. Albans,Privaate room,75,4,20,42368,0.23,1,0,0.487899941
258688,436599,Chad,Manhattan,West Village,Entire home/apt,325,4,46,43618,0.5,1,20,0.099410645
258690,1359611,Andrea,Manhattan,Chelsea,Entire home/apt,195,365,10,41938,0.12,1,0,0.351455398
258740,1360043,Adrienne,Manhattan,Harlem,Privaate room,58,1,143,43281,2.83,1,0,0.949961312
258838,1360198,Marina,Staten Island,Arrochar,Entire home/apt,250,2,21,43607,0.26,4,333,0.534860218
258876,1360198,Marina,Staten Island,Arrochar,Privaate room,50,7,0,,,4,189,0.983541548
259946,1360198,Marina,Staten Island,Arrochar,Entire home/apt,125,2,8,43604,0.09,4,353,0.239519226
260451,52335,Alexander,Brooklynn,Fort Greene,Entire home/apt,70,7,4,42975,0.05,2,0,0.306907451
260765,480943,Ro,Manhattan,Upper East Side,Entire home/apt,189,2,314,43647,3.45,2,206,0.12753883
261194,696482,Christine,Brooklynn,Bedford-Stuyvesant,Entire home/apt,130,3,18,43634,0.25,1,1,0.942744341
261259,1370358,Keiko,Manhattan,West Village,Entire home/apt,145,7,11,42151,0.12,1,0,0.26713667
261344,568103,Liah,Manhattan,Financial District,Privaate room,101,7,51,43618,0.55,1,307,0.226447751
261674,1372786,Lindsey,Manhattan,Chelsea,Privaate room,95,5,20,42826,0.33,1,0,0.456229594
261781,1359519,Nadya,Manhattan,West Village,Entire home/apt,375,7,8,43099,0.12,1,0,0.335080077
262343,1376385,Lauren,Manhattan,Lower East Side,Entire home/apt,153,31,59,43622,0.63,1,27,0.292388133
262405,1376778,Wade,Brooklynn,East Flatbush,Entire home/apt,92,4,54,43640,0.62,1,27,0.070945889
262478,535128,Juliana,Manhattan,Lower East Side,Privaate room,80,5,10,43465,0.46,1,348,0.15138052
262583,605463,West Village,Manhattan,West Village,Entire home/apt,300,4,153,43641,1.66,4,246,0.4398626
263005,1380060,Marisa And Colin,Brooklynn,Fort Greene,Entire home/apt,145,3,110,43618,1.2,1,15,0.370071335
263190,1020539,Dominique,Manhattan,East Village,Privaate room,88,2,69,43466,0.91,2,0,0.863048463
263232,1381171,Nicole,Manhattan,Harlem,Entire home/apt,155,1,1,43492,0.18,1,5,0.343179267
263502,1382749,Shaun,Brooklynn,Williamsburg,Entire home/apt,185,180,24,42235,0.26,1,0,0.22573372
263776,1384111,Joanne,Queens,Sunnyside,Privaate room,73,2,95,43467,1.02,2,0,0.702811347
263888,1384559,C,Manhattan,upper West Side,Entire home/apt,225,2,129,43583,1.41,1,107,0.318552893
264323,305972,Allan,Manhattan,Morningside Heights,Privaate room,85,7,171,43555,1.84,2,144,0.909089065
265036,21188,Leo,Brooklynn,Crown Heights,Privaate room,99,2,20,43625,0.59,1,98,0.778752712
265064,1123923,Adolfo,Brooklynn,Cypress Hills,Privaate room,48,90,17,42858,0.27,2,0,0.650815358
265145,1390947,Akiko,Manhattan,Theater District,Entire home/apt,200,5,8,42012,0.09,1,0,0.622405422
265506,1392440,Sandra,Manhattan,Upper East Side,Entire home/apt,485,7,11,42309,0.12,1,0,0.114121149
265831,1394190,Jen,Manhattan,Nolita,Entire home/apt,310,5,5,43286,0.09,1,89,0.315660865
265912,1394719,Jill,Brooklynn,Williamsburg,Entire home/apt,110,4,0,,,1,354,0.719260072
266146,1385157,Brian,Manhattan,upper West Side,Entire home/apt,109,30,36,43543,0.39,5,286,0.843319985
266155,1385157,Brian,Manhattan,upper West Side,Entire home/apt,167,30,16,43555,0.17,5,252,0.642733562
266351,1396546,Elena,Brooklynn,Fort Greene,Entire home/apt,147,15,5,43293,0.12,1,189,0.674071292
266437,1397061,Asia Joanna,Manhattan,Chelsea,Entire home/apt,220,4,0,,,1,0,0.223056241
266449,1397115,Drew,Manhattan,Lower East Side,Entire home/apt,195,4,68,43619,0.77,1,271,0.257529807
266756,1398809,Roberto  Mike,Manhattan,Little Italy,Entire home/apt,199,28,89,43281,0.99,1,0,0.546216445
267376,638721,Fred,Manhattan,Financial District,Privaate room,65,30,10,43640,1.02,1,0,0.149557251
267435,1402454,Jocelin,Queens,Rego Park,Privaate room,55,1,38,43647,0.85,1,0,0.729059132
267535,1402951,Clara,Bronx,Wakefield,Privaate room,50,2,15,43625,0.17,1,337,0.678640431
267652,164675,Janice,Brooklynn,Kensington,Privaate room,60,2,20,43486,0.42,1,347,0.559454994
267708,661399,Vivianne,Manhattan,East Harlem,Privaate room,99,3,25,43631,0.96,2,127,0.280448365
268392,1406773,Eyal And Amy,Manhattan,Harlem,Entire home/apt,130,2,35,43612,0.42,1,41,0.986700748
268481,1380703,Vishal,Brooklynn,Williamsburg,Entire home/apt,290,30,1,41541,0.01,1,0,0.123069003
268868,1408733,Sergio,Manhattan,Chelsea,Entire home/apt,350,3,64,43618,0.7,1,18,0.6252108
269283,1410714,Antoinette,Brooklynn,Crown Heights,Privaate room,50,3,26,43512,0.33,1,158,0.80443915
269889,1413098,M,Queens,Long Island City,Privaate room,96,2,244,43641,2.74,1,270,0.850553293
270139,1093220,Chavisa,Brooklynn,Bushwick,Privaate room,45,15,21,43480,0.29,3,88,0.152183227
270231,1366310,Janina,Queens,Woodside,Privaate room,85,2,270,43653,2.95,2,306,0.991005916
270315,1398639,Juliet,Brooklynn,Bedford-Stuyvesant,Privaate room,34,10,16,43551,0.19,3,216,0.642530757
270345,1415590,Cameron,Manhattan,East Village,Entire home/apt,250,3,24,43643,0.26,1,16,0.678151995
270680,1315849,Javier Pedraza,Brooklynn,Williamsburg,Privaate room,190,1,30,43644,0.33,2,365,0.866410812
270681,1315849,Javier Pedraza,Brooklynn,Williamsburg,Privaate room,75,2,5,42254,0.06,2,365,0.930275084
271083,1217923,Kevin,Brooklynn,Prospect-Lefferts Gardens,Entire home/apt,93,4,115,43628,1.25,1,312,0.35606524
271128,1417166,Lex,Brooklynn,Bedford-Stuyvesant,Privaate room,60,5,9,43641,0.19,2,33,0.626236163
271130,1417166,Lex,Brooklynn,Bedford-Stuyvesant,Privaate room,65,5,45,43611,0.52,2,0,0.802834544
271694,1387370,James,Manhattan,Midtown,Entire home/apt,125,365,19,42255,0.21,1,365,0.884533236
271950,1362808,Max,Manhattan,Upper East Side,Entire home/apt,300,3,5,43465,0.08,1,27,0.693481726
271954,1423798,Aj,Manhattan,Greenwich Village,Entire home/apt,150,2,203,43636,2.22,1,300,0.117938573
272026,1423613,Arthur,Manhattan,Washington Heights,Entire home/apt,56,122,20,43102,0.41,1,216,0.037207649
272044,1195295,M,Manhattan,East Village,Entire home/apt,299,3,49,43400,0.53,1,365,0.269707488
272427,511993,Diana,Brooklynn,Greenpoint,Privaate room,60,4,6,43576,0.07,1,303,0.510108863
272706,1402817,Valerie,Brooklynn,Fort Greene,Entire home/apt,88,5,7,42904,0.08,1,0,0.000746377
272738,1427381,Elizabeth,Brooklynn,Williamsburg,Privaate room,60,2,35,43646,0.38,2,161,0.378030497
273190,605463,West Village,Manhattan,West Village,Entire home/apt,1300,5,28,43368,0.31,4,297,0.395472408
